('39.9836750089982_116.30434248561505_1237629000', ('038', 39.987826616666666, 116.31014966666669, 1237629430.0, 1237629440.0), ('036', 39.98441585714285, 116.30593219047618, 1237629001.0, 1237629191.0), 522.6077268333981)
('39.97017770845831_116.32771337322528_1226143200', ('085', 39.973118, 116.327723, 1226143455.0, 1226143455.0), ('015', 39.974354500000004, 116.33350250000001, 1226143201.0, 1226143206.0), 511.4815561490883)
('39.97017770845831_116.32771337322528_1226143200', ('015', 39.974354500000004, 116.33350250000001, 1226143201.0, 1226143206.0), ('085', 39.97046866666667, 116.32774099999999, 1226143515.0, 1226143519.0), 654.2262001091863)
('40.00167140971805_116.31602792942016_1227024000', ('012', 40.0059783, 116.31606946666666, 1227024120.0, 1227024192.0), ('000', 40.00191866666667, 116.32155333333333, 1227024001.0, 1227024011.0), 649.7766730713167)
('40.00167140971805_116.31602792942016_1227024000', ('012', 40.00603463157895, 116.31606947368422, 1227024024.0, 1227024066.0), ('000', 40.00191866666667, 116.32155333333333, 1227024001.0, 1227024011.0), 654.1459131626626)
('40.00167140971805_116.31602792942016_1227024000', ('000', 40.00191866666667, 116.32155333333333, 1227024001.0, 1227024011.0), ('012', 40.00611930303031, 116.31605648484849, 1227024276.0, 1227024354.0), 661.5543346044731)
('40.069157912417516_116.3101852075176_1245733200', ('128', 40.073286512500005, 116.31143201875001, 1245733389.0, 1245733449.0), ('155', 40.0695592, 116.3148448, 1245733767.0, 1245733795.0), 506.22824336216)
('39.98817410917816_116.2984997637125_1238745600', ('025', 39.98824411666667, 116.30322303333332, 1238745813.0, 1238745951.0), ('004', 39.99112933333333, 116.29855666666667, 1238745766.0, 1238745776.0), 511.0089880961356)
('25.75302113977204_110.13442815651521_1293270000', ('153', 25.749672, 110.128587, 1293270164.0, 1293270164.0), ('163', 25.753003, 110.134408, 1293270403.0, 1293270403.0), 690.912041249982)
('25.75302113977204_110.13442815651521_1293270000', ('153', 25.753003, 110.134408, 1293270403.0, 1293270403.0), ('163', 25.749672, 110.128587, 1293270164.0, 1293270164.0), 690.912041249982)
('25.75302113977204_110.13442815651521_1293270000', ('153', 25.753003, 110.134408, 1293270403.0, 1293270403.0), ('163', 25.7497712, 110.12886266666665, 1293270000.0, 1293270070.0), 661.7071723626938)
('25.75302113977204_110.13442815651521_1293270000', ('153', 25.7497712, 110.12886266666665, 1293270000.0, 1293270070.0), ('163', 25.753003, 110.134408, 1293270403.0, 1293270403.0), 661.7071723626938)
('39.979175908818235_116.32771337322528_1334257200', ('159', 39.97942086021504, 116.33329188172051, 1334257378.0, 1334257553.0), ('071', 39.983567023809535, 116.32991476190487, 1334257204.0, 1334257269.0), 543.6282578108562)
('22.315708602279543_114.16590626927932_1336572600', ('153', 22.311675626999996, 114.16554157493749, 1336573049.0, 1336573103.0), ('163', 22.31349682184001, 114.16061428252, 1336573151.0, 1336573175.0), 545.9953983162317)
('22.315708602279543_114.16590626927932_1336572600', ('153', 22.31349682184001, 114.16061428252, 1336573151.0, 1336573175.0), ('163', 22.311675626999996, 114.16554157493749, 1336573049.0, 1336573103.0), 545.9953983162317)
('39.97467680863827_116.30434248561505_1314727200', ('075', 39.97872484848485, 116.30991181818182, 1314727740.0, 1314727761.0), ('020', 39.975180333333356, 116.305129, 1314727757.0, 1314727761.0), 567.1244253772287)
('39.97467680863827_116.30434248561505_1314727200', ('055', 39.97872484848485, 116.30991181818182, 1314727740.0, 1314727761.0), ('020', 39.975180333333356, 116.305129, 1314727757.0, 1314727761.0), 567.1244253772287)
('39.97467680863827_116.30434248561505_1314727200', ('075', 39.9790916666667, 116.309415, 1314727708.0, 1314727708.0), ('020', 39.975180333333356, 116.305129, 1314727757.0, 1314727761.0), 568.0958066566534)
('39.97467680863827_116.30434248561505_1314727200', ('020', 39.975180333333356, 116.305129, 1314727757.0, 1314727761.0), ('055', 39.9790916666667, 116.309415, 1314727708.0, 1314727708.0), 568.0958066566534)
('39.97467680863827_116.32771337322528_1234707000', ('023', 39.9751366, 116.3333596, 1234707336.0, 1234707356.0), ('044', 39.97851175862068, 116.32834341379308, 1234707054.0, 1234707184.0), 568.9866290331342)
('39.97467680863827_116.32771337322528_1234707000', ('044', 39.97851175862068, 116.32834341379308, 1234707054.0, 1234707184.0), ('023', 39.97564638461539, 116.33323569230771, 1234707221.0, 1234707306.0), 524.8477591197772)
('39.9836750089982_116.31602792942016_1226478600', ('012', 39.988079895833316, 116.31707056249996, 1226478872.0, 1226478996.0), ('014', 39.9844116125, 116.32112015, 1226478645.0, 1226478660.0), 534.4081394205707)
('39.98817410917816_116.29265704180993_1239675000', ('000', 39.99223633333333, 116.29839066666666, 1239675110.0, 1239675120.0), ('003', 39.988819, 116.293154, 1239675360.0, 1239675365.0), 586.2025337663895)
('39.98817410917816_116.29265704180993_1239675000', ('000', 39.99223633333333, 116.29839066666666, 1239675110.0, 1239675120.0), ('004', 39.989098, 116.293088, 1239675358.0, 1239675363.0), 571.012483126308)
('39.98817410917816_116.29265704180993_1239675000', ('000', 39.99223633333333, 116.29839066666666, 1239675110.0, 1239675120.0), ('030', 39.98903869230769, 116.29307676923078, 1239675355.0, 1239675367.0), 575.8215033844016)
('39.98817410917816_116.29265704180993_1239675000', ('030', 39.992181461538465, 116.29840723076926, 1239675110.0, 1239675123.0), ('000', 39.988819, 116.293154, 1239675360.0, 1239675365.0), 583.3461879102833)
('39.98817410917816_116.29265704180993_1239675000', ('030', 39.992181461538465, 116.29840723076926, 1239675110.0, 1239675123.0), ('003', 39.988819, 116.293154, 1239675360.0, 1239675365.0), 583.3461879102833)
('39.98817410917816_116.29265704180993_1239675000', ('030', 39.992181461538465, 116.29840723076926, 1239675110.0, 1239675123.0), ('004', 39.989098, 116.293088, 1239675358.0, 1239675363.0), 568.4270504141626)
('39.98817410917816_116.29265704180993_1239675000', ('000', 39.988819, 116.293154, 1239675360.0, 1239675365.0), ('004', 39.99233866666667, 116.29834466666667, 1239675108.0, 1239675118.0), 590.7050831365095)
('39.98817410917816_116.29265704180993_1239675000', ('000', 39.988819, 116.293154, 1239675360.0, 1239675365.0), ('003', 39.99223633333333, 116.29839066666666, 1239675110.0, 1239675120.0), 586.2025337663895)
('39.98817410917816_116.29265704180993_1239675000', ('004', 39.99233866666667, 116.29834466666667, 1239675108.0, 1239675118.0), ('003', 39.988819, 116.293154, 1239675360.0, 1239675365.0), 590.7050831365095)
('39.98817410917816_116.29265704180993_1239675000', ('004', 39.99233866666667, 116.29834466666667, 1239675108.0, 1239675118.0), ('030', 39.98903869230769, 116.29307676923078, 1239675355.0, 1239675367.0), 579.8806746604764)
('39.98817410917816_116.29265704180993_1239675000', ('003', 39.99223633333333, 116.29839066666666, 1239675110.0, 1239675120.0), ('004', 39.989098, 116.293088, 1239675358.0, 1239675363.0), 571.012483126308)
('39.98817410917816_116.29265704180993_1239675000', ('003', 39.99223633333333, 116.29839066666666, 1239675110.0, 1239675120.0), ('030', 39.98903869230769, 116.29307676923078, 1239675355.0, 1239675367.0), 575.8215033844016)
('39.98817410917816_116.29265704180993_1239624000', ('030', 39.9887445, 116.2930010625, 1239624355.0, 1239624373.0), ('003', 39.99245989999999, 116.29833390000002, 1239624068.0, 1239624108.0), 614.2623857754386)
('39.98817410917816_116.29265704180993_1239624000', ('030', 39.9887445, 116.2930010625, 1239624355.0, 1239624373.0), ('004', 39.992434, 116.2983195, 1239624068.0, 1239624108.0), 611.4177665704381)
('39.98817410917816_116.29265704180993_1239624000', ('030', 39.9887445, 116.2930010625, 1239624355.0, 1239624373.0), ('000', 39.99245989999999, 116.29833390000002, 1239624068.0, 1239624108.0), 614.2623857754386)
('39.98817410917816_116.29265704180993_1239624000', ('000', 39.9885895, 116.293081, 1239624358.0, 1239624373.0), ('003', 39.99245989999999, 116.29833390000002, 1239624068.0, 1239624108.0), 621.064028198628)
('39.98817410917816_116.29265704180993_1239624000', ('000', 39.9885895, 116.293081, 1239624358.0, 1239624373.0), ('004', 39.992434, 116.2983195, 1239624068.0, 1239624108.0), 618.183882610072)
('39.98817410917816_116.29265704180993_1239624000', ('000', 39.9885895, 116.293081, 1239624358.0, 1239624373.0), ('030', 39.992143666666664, 116.29839816666666, 1239624090.0, 1239624109.0), 601.3371790161615)
('39.98817410917816_116.29265704180993_1239624000', ('003', 39.99245989999999, 116.29833390000002, 1239624068.0, 1239624108.0), ('004', 39.988688333333336, 116.29300066666667, 1239624358.0, 1239624368.0), 618.5077117973136)
('39.98817410917816_116.29265704180993_1239624000', ('004', 39.992434, 116.2983195, 1239624068.0, 1239624108.0), ('003', 39.9885895, 116.293081, 1239624358.0, 1239624373.0), 618.183882610072)
('39.98817410917816_116.29265704180993_1239624000', ('000', 39.99245989999999, 116.29833390000002, 1239624068.0, 1239624108.0), ('003', 39.9885895, 116.293081, 1239624358.0, 1239624373.0), 621.064028198628)
('39.98817410917816_116.29265704180993_1239624000', ('000', 39.99245989999999, 116.29833390000002, 1239624068.0, 1239624108.0), ('004', 39.988688333333336, 116.29300066666667, 1239624358.0, 1239624368.0), 618.5077117973136)
('39.98817410917816_116.29265704180993_1239624000', ('003', 39.9885895, 116.293081, 1239624358.0, 1239624373.0), ('030', 39.992143666666664, 116.29839816666666, 1239624090.0, 1239624109.0), 601.3371790161615)
('39.98817410917816_116.29265704180993_1239624000', ('004', 39.988688333333336, 116.29300066666667, 1239624358.0, 1239624368.0), ('030', 39.992143666666664, 116.29839816666666, 1239624090.0, 1239624109.0), 599.4047354482393)
('39.98817410917816_116.30434248561505_1238860200', ('037', 39.99090828928571, 116.309808575, 1238860402.0, 1238860488.0), ('025', 39.98821386666666, 116.30482666666667, 1238860276.0, 1238860280.0), 519.6825694304284)
('40.00167140971805_116.31602792942016_1236005400', ('003', 40.005500999999995, 116.316209, 1236005683.0, 1236005688.0), ('015', 40.003803705882355, 116.32164382352941, 1236005934.0, 1236005999.0), 500.0600432719873)
('39.9836750089982_116.3101852075176_1228314600', ('014', 39.98444949333332, 116.31114862, 1228314809.0, 1228315039.0), ('012', 39.98796660000001, 116.315763, 1228315076.0, 1228315111.0), 554.7017417039142)
('39.97467680863827_116.27512887610227_1211641800', ('112', 39.97486106666667, 116.28055826666666, 1211642347.0, 1211642351.0), ('145', 39.97765, 116.275516, 1211642206.0, 1211642221.0), 530.0449496451686)
('39.98817410917816_116.2984997637125_1223220000', ('062', 39.988247769230775, 116.30374967692306, 1223220539.0, 1223220563.0), ('104', 39.9910258, 116.29851074999999, 1223220382.0, 1223220384.0), 542.9625503025617)
('39.98817410917816_116.2984997637125_1223220000', ('062', 39.98865161333333, 116.30365893333335, 1223220571.0, 1223220599.0), ('104', 39.9910258, 116.29851074999999, 1223220382.0, 1223220384.0), 512.0736256024354)
('39.98817410917816_116.2984997637125_1223220000', ('104', 39.9910258, 116.29851074999999, 1223220382.0, 1223220384.0), ('062', 39.98836185, 116.30391935714286, 1223220509.0, 1223220535.0), 547.948853266556)
('39.97017770845831_116.32771337322528_1226752200', ('015', 39.974322799999996, 116.33285459999999, 1226752476.0, 1226752496.0), ('008', 39.971811599999995, 116.32787068000003, 1226752398.0, 1226752422.0), 508.43126245631186)
('39.97017770845831_116.32771337322528_1226752200', ('015', 39.97463975, 116.3328135, 1226752781.0, 1226752791.0), ('008', 39.971811599999995, 116.32787068000003, 1226752398.0, 1226752422.0), 525.8083721693047)
('39.97017770845831_116.32771337322528_1226752200', ('008', 39.971811599999995, 116.32787068000003, 1226752398.0, 1226752422.0), ('015', 39.97465, 116.33300399999999, 1226752766.0, 1226752771.0), 539.5738963481222)
('39.97017770845831_116.32771337322528_1226752200', ('008', 39.971811599999995, 116.32787068000003, 1226752398.0, 1226752422.0), ('015', 39.97437985294117, 116.33300355882352, 1226752506.0, 1226752671.0), 522.5297025352098)
('39.99717230953809_116.31602792942016_1232002200', ('167', 40.000902875, 116.321782625, 1232002234.0, 1232002269.0), ('030', 39.99738850000001, 116.31789975, 1232002200.0, 1232002212.0), 512.1217025126144)
('39.99717230953809_116.31602792942016_1232002200', ('126', 40.000902875, 116.321782625, 1232002234.0, 1232002269.0), ('030', 39.99738850000001, 116.31789975, 1232002200.0, 1232002212.0), 512.1217025126144)
('39.98817410917816_116.29265704180993_1235638800', ('004', 39.988825999999996, 116.29299350000001, 1235639090.0, 1235639105.0), ('015', 39.992303500000006, 116.298492, 1235638801.0, 1235638802.0), 607.60060339167)
('39.98817410917816_116.29265704180993_1235638800', ('004', 39.991875, 116.29842333333333, 1235638800.0, 1235638810.0), ('015', 39.98885076470589, 116.29301511764707, 1235639089.0, 1235639108.0), 570.5856536258051)
('39.9836750089982_116.3101852075176_1226298600', ('062', 39.984419537499996, 116.310445575, 1226298677.0, 1226298691.0), ('012', 39.98797866666667, 116.31565888888889, 1226298861.0, 1226298877.0), 595.0840660720047)
('39.86669840431913_116.25175798849205_1246854000', ('036', 39.866864, 116.25724525000001, 1246854470.0, 1246854473.0), ('041', 39.87107496666667, 116.2519483, 1246854463.0, 1246854465.0), 651.054042624026)
('24.587754193161366_117.0522108891423_1324315800', ('153', 24.587523996500003, 117.05787917974999, 1324316000.0, 1324316035.0), ('163', 24.585907009120007, 117.05276417344, 1324316303.0, 1324316398.0), 547.7287271750015)
('24.587754193161366_117.0522108891423_1324315800', ('163', 24.587523996500003, 117.05787917974999, 1324316000.0, 1324316035.0), ('153', 24.585907009120007, 117.05276417344, 1324316303.0, 1324316398.0), 547.7287271750015)
('40.00617050989802_116.32187065132273_1237922400', ('044', 40.009631117647054, 116.32235232352937, 1237922403.0, 1237922718.0), ('004', 40.006194, 116.32713, 1237922544.0, 1237922544.0), 558.4317323462207)
('39.96567860827834_116.2984997637125_1236511800', ('004', 39.96583400000001, 116.30153947499998, 1236511820.0, 1236512012.0), ('038', 39.97010773333333, 116.3043133, 1236512313.0, 1236512317.0), 530.9301622238012)
('39.97467680863827_116.33355609512783_1237745400', ('036', 39.97844751724138, 116.33896737931033, 1237745755.0, 1237745895.0), ('082', 39.97544636363637, 116.33368345454545, 1237745953.0, 1237745998.0), 560.6031269563435)
('39.97467680863827_116.33355609512783_1237745400', ('036', 39.976768, 116.339352, 1237745995.0, 1237745995.0), ('082', 39.97544636363637, 116.33368345454545, 1237745953.0, 1237745998.0), 505.0371978834283)
('39.97467680863827_116.32771337322528_1228726200', ('096', 39.97538831578945, 116.3286855, 1228726724.0, 1228726798.0), ('016', 39.978704666666665, 116.33328916666666, 1228726524.0, 1228726564.0), 538.5585560646102)
('30.607550233953205_121.11290261141919_1317420000', ('055', 30.60321833333332, 121.11848233333339, 1317420559.0, 1317420566.0), ('075', 30.60606712121213, 121.11308606060601, 1317420367.0, 1317420387.0), 606.0513378428853)
('30.607550233953205_121.11290261141919_1317420000', ('055', 30.60606712121213, 121.11308606060601, 1317420367.0, 1317420387.0), ('075', 30.60321833333332, 121.11848233333339, 1317420559.0, 1317420566.0), 606.0513378428853)
('39.97467680863827_116.32771337322528_1236664800', ('040', 39.9782465, 116.32795275, 1236665263.0, 1236665278.0), ('028', 39.975269100000006, 116.33349209999999, 1236664828.0, 1236664863.0), 576.7190388483467)
('39.97467680863827_116.32771337322528_1236664800', ('040', 39.9782465, 116.32795275, 1236665263.0, 1236665278.0), ('028', 39.97482668181819, 116.3327290909091, 1236664973.0, 1236665078.0), 557.1696304227677)
('40.00167140971805_116.31602792942016_1227023400', ('004', 40.00266111764705, 116.32157047058823, 1227023474.0, 1227023554.0), ('012', 40.006073, 116.3160371111111, 1227023928.0, 1227023946.0), 605.2176848050836)
('40.00167140971805_116.31602792942016_1227023400', ('004', 40.00266111764705, 116.32157047058823, 1227023474.0, 1227023554.0), ('012', 40.0060747, 116.31603179999999, 1227023955.0, 1227023977.0), 605.6887641285219)
('40.00167140971805_116.31602792942016_1227023400', ('004', 40.00266111764705, 116.32157047058823, 1227023474.0, 1227023554.0), ('012', 40.005953, 116.316029, 1227023814.0, 1227023815.0), 597.4848925897834)
('40.00167140971805_116.31602792942016_1227023400', ('012', 40.006073, 116.3160371111111, 1227023928.0, 1227023946.0), ('000', 40.00429377777779, 116.32153725000002, 1227023821.0, 1227023996.0), 508.6896924446881)
('40.00167140971805_116.31602792942016_1227023400', ('012', 40.0060747, 116.31603179999999, 1227023955.0, 1227023977.0), ('000', 40.00429377777779, 116.32153725000002, 1227023821.0, 1227023996.0), 509.1801120718926)
('40.00167140971805_116.31602792942016_1227023400', ('000', 40.00429377777779, 116.32153725000002, 1227023821.0, 1227023996.0), ('012', 40.005953, 116.316029, 1227023814.0, 1227023815.0), 504.2904684136917)
('39.97467680863827_116.33355609512783_1236588600', ('022', 39.975024911764706, 116.33403123529409, 1236588815.0, 1236588929.0), ('036', 39.979102499999996, 116.33881500000001, 1236589192.0, 1236589197.0), 609.8891802659908)
('40.00617050989802_116.32187065132273_1224860400', ('009', 40.010512999999996, 116.32752433333333, 1224860895.0, 1224860897.0), ('126', 40.00657260526317, 116.32329539473686, 1224860683.0, 1224860757.0), 567.3681113646757)
('40.00167140971805_116.31602792942016_1227891600', ('167', 40.00175429411764, 116.31835223529411, 1227892167.0, 1227892199.0), ('096', 40.0058272, 116.32149966666667, 1227891690.0, 1227891718.0), 526.4495968895502)
('40.00167140971805_116.31602792942016_1227891600', ('126', 40.00175429411764, 116.31835223529411, 1227892167.0, 1227892199.0), ('096', 40.0058272, 116.32149966666667, 1227891690.0, 1227891718.0), 526.4495968895502)
('39.9836750089982_116.30434248561505_1226730600', ('062', 39.9837216, 116.30444548333332, 1226730623.0, 1226730633.0), ('005', 39.9848315, 116.31017925, 1226730830.0, 1226730840.0), 504.0226000642093)
('40.08715431313737_113.29534070579837_1304150400', ('163', 40.091066, 113.29525877777776, 1304150758.0, 1304150781.0), ('153', 40.087253, 113.29172207142858, 1304150540.0, 1304150632.0), 520.0510608406877)
('40.08715431313737_113.29534070579837_1304150400', ('163', 40.087253, 113.29172207142858, 1304150540.0, 1304150632.0), ('153', 40.091066, 113.29525877777776, 1304150758.0, 1304150781.0), 520.0510608406877)
('39.9836750089982_116.2984997637125_1235136000', ('037', 39.98384237380952, 116.30046057619049, 1235136517.0, 1235136599.0), ('025', 39.98750209999999, 116.30417411, 1235136582.0, 1235136599.0), 515.625463225865)
('39.97467680863827_116.33355609512783_1237476600', ('036', 39.97818916666666, 116.33936408333335, 1237476604.0, 1237476654.0), ('128', 39.975476762962955, 116.33387173148151, 1237476876.0, 1237477125.0), 556.9409895183278)
('39.97467680863827_116.33355609512783_1237476600', ('036', 39.9781325, 116.33938599999999, 1237476789.0, 1237476794.0), ('128', 39.975476762962955, 116.33387173148151, 1237476876.0, 1237477125.0), 555.1328602681008)
('39.97467680863827_116.33355609512783_1237476600', ('128', 39.975476762962955, 116.33387173148151, 1237476876.0, 1237477125.0), ('036', 39.97832785714286, 116.33927720000001, 1237476809.0, 1237476959.0), 559.330175610923)
('39.97017770845831_116.32771337322528_1238767200', ('085', 39.97080342857142, 116.32784499999997, 1238767283.0, 1238767373.0), ('022', 39.97356983333333, 116.33336200000001, 1238767200.0, 1238767225.0), 562.0010938770606)
('39.97017770845831_116.32771337322528_1238767200', ('085', 39.97080342857142, 116.32784499999997, 1238767283.0, 1238767373.0), ('022', 39.97385566666667, 116.33347466666667, 1238767675.0, 1238767685.0), 587.8318467160634)
('39.97467680863827_116.33355609512783_1237476000', ('153', 39.97536621052632, 116.33376657894735, 1237476006.0, 1237476101.0), ('036', 39.978165727272724, 116.3393939090909, 1237476029.0, 1237476074.0), 571.8642188401457)
('39.97467680863827_116.33355609512783_1237476000', ('153', 39.97536621052632, 116.33376657894735, 1237476006.0, 1237476101.0), ('036', 39.97814277777778, 116.33936077777778, 1237476564.0, 1237476599.0), 568.1060223785332)
('39.97467680863827_116.32771337322528_1239801000', ('028', 39.97496614814815, 116.32856992592593, 1239801002.0, 1239801132.0), ('000', 39.97862, 116.333334, 1239801298.0, 1239801298.0), 574.5156149516553)
('39.97467680863827_116.32771337322528_1239801000', ('028', 39.97496614814815, 116.32856992592593, 1239801002.0, 1239801132.0), ('003', 39.97862, 116.333334, 1239801298.0, 1239801298.0), 574.5156149516553)
('39.97467680863827_116.30434248561505_1319000400', ('065', 39.97719084205935, 116.30503044284485, 1319000631.0, 1319000873.0), ('102', 39.97476166666668, 116.31004666666675, 1319000971.0, 1319000986.0), 505.7869471710066)
('39.97467680863827_116.30434248561505_1319000400', ('102', 39.97476166666668, 116.31004666666675, 1319000971.0, 1319000986.0), ('065', 39.97837111111114, 116.30435166666666, 1319000873.0, 1319000873.0), 629.9344455432635)
('40.977976148770246_117.81760745837722_1281105000', ('163', 40.978524363636375, 117.82279272727273, 1281105203.0, 1281105214.0), ('153', 40.98188688888888, 117.81819577777777, 1281105272.0, 1281105280.0), 537.4861798947401)
('40.977976148770246_117.81760745837722_1281105000', ('163', 40.98188688888888, 117.81819577777777, 1281105272.0, 1281105280.0), ('153', 40.978524363636375, 117.82279272727273, 1281105203.0, 1281105214.0), 537.4861798947401)
('39.96567860827834_116.31602792942016_1236864000', ('028', 39.97016, 116.320968, 1236864134.0, 1236864134.0), ('144', 39.965781152000005, 116.31942201599998, 1236864414.0, 1236864464.0), 504.57380983517606)
('40.00617050989802_116.32187065132273_1210584000', ('081', 40.0106333333333, 116.325933333333, 1210584339.0, 1210584339.0), ('125', 40.0070666666667, 116.32205, 1210584165.0, 1210584165.0), 516.5699237991603)
('40.00617050989802_116.32187065132273_1210584000', ('081', 40.0106333333333, 116.325933333333, 1210584339.0, 1210584339.0), ('136', 40.0070666666667, 116.32205, 1210584165.0, 1210584165.0), 516.5699237991603)
('40.00617050989802_116.32187065132273_1210584000', ('125', 40.0070666666667, 116.32205, 1210584165.0, 1210584165.0), ('136', 40.0106333333333, 116.325933333333, 1210584339.0, 1210584339.0), 516.5699237991603)
('40.00617050989802_116.32187065132273_1210584000', ('125', 40.0106333333333, 116.325933333333, 1210584339.0, 1210584339.0), ('081', 40.0070666666667, 116.32205, 1210584165.0, 1210584165.0), 516.5699237991603)
('40.00617050989802_116.32187065132273_1210584000', ('125', 40.0106333333333, 116.325933333333, 1210584339.0, 1210584339.0), ('136', 40.0070666666667, 116.32205, 1210584165.0, 1210584165.0), 516.5699237991603)
('40.00617050989802_116.32187065132273_1210584000', ('081', 40.0070666666667, 116.32205, 1210584165.0, 1210584165.0), ('136', 40.0106333333333, 116.325933333333, 1210584339.0, 1210584339.0), 516.5699237991603)
('39.95668040791841_116.44456781127641_1234955400', ('024', 39.95770733333334, 116.449479, 1234955730.0, 1234955740.0), ('030', 39.96051781818182, 116.44471945454544, 1234955401.0, 1234955435.0), 512.2400058328285)
('39.9836750089982_116.29265704180993_1229611800', ('014', 39.983701358333334, 116.29789800833333, 1229612255.0, 1229612362.0), ('128', 39.98700993333333, 116.29337883333334, 1229612384.0, 1229612396.0), 532.7024632995872)
('24.587754193161366_117.05805361104485_1324314600', ('163', 24.587131734499998, 117.063860273, 1324315063.0, 1324315065.0), ('153', 24.587427526, 117.058712341, 1324315189.0, 1324315199.0), 521.7232199406085)
('24.587754193161366_117.05805361104485_1324314600', ('163', 24.587427526, 117.058712341, 1324315189.0, 1324315199.0), ('153', 24.587131734499998, 117.063860273, 1324315063.0, 1324315065.0), 521.7232199406085)
('39.979175908818235_116.3101852075176_1236441000', ('035', 39.97963375, 116.315344, 1236441001.0, 1236441016.0), ('025', 39.982075125, 116.31036494999998, 1236441001.0, 1236441039.0), 503.81576779773565)
('39.97467680863827_116.40951147986107_1221660000', ('062', 39.9747239, 116.4114180625, 1221660103.0, 1221660124.0), ('068', 39.97855911764706, 116.4146195882353, 1221660110.0, 1221660190.0), 506.4051279330104)
('39.97467680863827_116.40951147986107_1221660000', ('068', 39.97855911764706, 116.4146195882353, 1221660110.0, 1221660190.0), ('062', 39.97469662, 116.41138845, 1221660172.0, 1221660223.0), 510.3216332653421)
('39.9836750089982_116.30434248561505_1236775800', ('026', 39.98509430379747, 116.3094428227848, 1236776129.0, 1236776398.0), ('025', 39.988016625, 116.30440870000001, 1236776307.0, 1236776313.0), 538.2575111533695)
('39.97467680863827_116.30434248561505_1314679800', ('065', 39.9748383333333, 116.31017750000001, 1314680156.0, 1314680156.0), ('141', 39.97865648148152, 116.30502019675932, 1314679800.0, 1314679908.0), 611.2289432747492)
('39.97467680863827_116.30434248561505_1314679800', ('065', 39.9748383333333, 116.31017750000001, 1314680156.0, 1314680156.0), ('058', 39.97865648148152, 116.30502019675932, 1314679800.0, 1314679908.0), 611.2289432747492)
('39.97467680863827_116.30434248561505_1314679800', ('065', 39.9748383333333, 116.31017750000001, 1314680156.0, 1314680156.0), ('059', 39.97865648148152, 116.30502019675932, 1314679800.0, 1314679908.0), 611.2289432747492)
('39.9836750089982_116.30434248561505_1234981200', ('025', 39.98405464, 116.30523560000002, 1234981722.0, 1234981730.0), ('035', 39.98753325, 116.31007175, 1234981765.0, 1234981780.0), 565.3199065841325)
('39.9836750089982_116.30434248561505_1234981200', ('025', 39.98405464, 116.30523560000002, 1234981722.0, 1234981730.0), ('035', 39.986652, 116.310181, 1234981755.0, 1234981755.0), 510.9843503171446)
('39.9836750089982_116.3101852075176_1229323200', ('017', 39.984480158333334, 116.31163986666668, 1229323209.0, 1229323575.0), ('012', 39.98797822222222, 116.31563455555556, 1229323418.0, 1229323432.0), 517.0033522789116)
('39.98817410917816_116.29265704180993_1239364800', ('004', 39.98892625, 116.29311475, 1239365314.0, 1239365329.0), ('030', 39.992504, 116.29845650000001, 1239364977.0, 1239364983.0), 604.6388585667171)
('39.98817410917816_116.29265704180993_1239364800', ('000', 39.988687, 116.29312425, 1239365318.0, 1239365333.0), ('030', 39.992504, 116.29845650000001, 1239364977.0, 1239364983.0), 621.8850894548004)
('39.98817410917816_116.29265704180993_1239364800', ('030', 39.992504, 116.29845650000001, 1239364977.0, 1239364983.0), ('003', 39.988687, 116.29312425, 1239365318.0, 1239365333.0), 621.8850894548004)
('39.9836750089982_116.3101852075176_1228459200', ('003', 39.98449390476189, 116.31109854761901, 1228459597.0, 1228459797.0), ('012', 39.988001874999995, 116.315712875, 1228459328.0, 1228459341.0), 553.9821514405504)
('40.02416691061787_116.3101852075176_1235580000', ('026', 40.025528, 116.31025274999999, 1235580097.0, 1235580112.0), ('044', 40.02788366666667, 116.31557033333333, 1235580116.0, 1235580126.0), 523.2489346496313)
('39.97467680863827_116.32771337322528_1228809000', ('128', 39.9782849, 116.3335516, 1228809097.0, 1228809097.0), ('016', 39.97527969565216, 116.32883504347828, 1228809095.0, 1228809169.0), 522.8342114180908)
('39.97467680863827_116.33355609512783_1239613200', ('036', 39.975914, 116.339398, 1239613778.0, 1239613778.0), ('044', 39.97516233333334, 116.33358266666666, 1239613789.0, 1239613799.0), 502.6862141967672)
('39.97467680863827_116.33355609512783_1239613200', ('036', 39.975914, 116.339398, 1239613778.0, 1239613778.0), ('044', 39.974706000000005, 116.3336998, 1239613684.0, 1239613699.0), 503.94501120160083)
('39.9836750089982_116.30434248561505_1236957000', ('004', 39.98380395, 116.30744552500002, 1236957003.0, 1236957173.0), ('025', 39.98803471428572, 116.31014801428572, 1236957571.0, 1236957583.0), 523.9264415723368)
('39.97467680863827_116.3101852075176_1230745800', ('126', 39.974723, 116.31496059999999, 1230746270.0, 1230746315.0), ('167', 39.977545, 116.310373, 1230745997.0, 1230745997.0), 501.43143807624745)
('39.97467680863827_116.3101852075176_1230745800', ('126', 39.977545, 116.310373, 1230745997.0, 1230745997.0), ('167', 39.974723, 116.31496059999999, 1230746270.0, 1230746315.0), 501.43143807624745)
('39.97467680863827_116.3101852075176_1314627600', ('059', 39.977871602564115, 116.31029506410256, 1314627624.0, 1314627657.0), ('141', 39.974987085346186, 116.31543049114332, 1314628099.0, 1314628184.0), 542.7196007539402)
